4.115238904901286077e-03,-7.364235214840560151e-02,7.154286527745126190e-01
1.216254822621276599e-02,-8.809701862218850821e-02,-2.153904501470098598e-01
2.226738383070292482e-02,-9.491445756456431959e-02,1.941487636676213491e-01
1.765945620248798864e-02,-5.545274930909094291e-02,-4.843831009840622870e-01
-1.819875162448414407e-02,5.734084807672540363e-02,-9.156272147215547275e-01
-2.309836446452495640e-02,1.006518821577632172e-01,4.306267042931644085e-02
-1.495863069584302263e-02,1.570390974191910594e-01,-5.570228931158516250e-01
2.837301647185430653e-03,9.296546519093762395e-02,9.204440396253914525e-01
-1.047655224587940026e-03,-1.505272271470362716e-02,5.916536466502235747e-01
6.727697520378939089e-04,1.003094698679108526e-02,-5.481017489829813627e-01
8.432029571038390792e-03,7.613293790897029956e-02,-3.737109907193340574e-01
1.985463936983622446e-03,1.270321322255327234e-02,8.158090269017261864e-01
-1.226475900165191479e-02,-1.222200794773118659e-01,9.163705529511528836e-01
2.222466321980343107e-02,-2.516423249740846191e-01,8.119118373589866433e-01
9.756611617718102814e-02,-2.628693450084508831e-01,-1.353547473267340262e-01
9.563628211461028261e-02,-1.450140502872319104e-01,-9.801030080855819282e-01
1.809008652379517912e-02,-2.217486485269948293e-02,-9.308115804448640063e-01
-1.106071880709531552e-01,1.614699800437532362e-01,-1.740288500140587225e+00
-1.191177384933259642e-01,3.865466673036064282e-01,-1.184517645546597331e+00
3.305891596098731178e-02,3.667507498777450858e-01,9.725882783812034305e-01
1.372880203698798596e-01,2.933445397891678019e-01,-5.969069249276381939e-02
8.992863419185870288e-02,1.129011747525656695e-01,1.800198932676067898e+00
-1.820602956287231677e-02,-2.029397889124773258e-02,7.780979930260905064e-01
-1.009705714355890738e-01,-1.378957226762841382e-01,1.022120126415137165e+00
-1.268930155185870046e-01,-3.269766071894841808e-01,1.258792491007728165e+00
-4.185990206813983150e-03,-3.626934770913304296e-01,-5.294639388445174788e-01
1.231045441580140842e-01,-3.363322555511090162e-01,2.278350511579598781e-01
1.305873087637602348e-01,-1.752405548611422059e-01,-1.492056004558705240e+00
