-9.997796614743089672e-01,-2.099115295347264709e-02,2.867166830403943510e-03,-1.392385892330441355e-01
-9.999421818222786751e-01,-1.075327915107890213e-02,-1.018968598791300251e-01,-2.412255341750194904e-01
-9.998616096354863148e-01,1.663615271432830264e-02,-2.167483550117042523e-01,-3.121332692120036278e-01
-9.983460181370328312e-01,5.749111296479925831e-02,-2.906062536098382720e-01,-3.002049341408998262e-01
-9.950523996401479110e-01,9.935150713694922142e-02,-2.638536255992742774e-01,-1.640113238520027328e-01
-9.924900354630304955e-01,1.223255063614801380e-01,-9.234658203684541211e-02,1.035145862078346718e-01
-9.945330451879308420e-01,1.044223253390826195e-01,2.238270335359608953e-01,4.416230869379150770e-01
-9.995298023131362619e-01,3.066226162341427822e-02,6.113361150787394172e-01,7.145464106070313903e-01
-9.955537627309956061e-01,-9.419503974284731962e-02,9.146341885662225835e-01,7.793648161138848618e-01
-9.717536582748063090e-01,-2.359975161511897457e-01,9.459354095920654570e-01,5.313819369614579680e-01
-9.410608126943249552e-01,-3.382374119033799142e-01,5.667250549787714586e-01,-1.338809509001238629e-01
-9.406140529930709926e-01,-3.394778392059609740e-01,-2.754898500735377675e-01,-1.120165053161467306e+00
-9.831312459430782136e-01,-1.829014850962414895e-01,-1.454391879132827414e+00,-1.756855473956982383e+00
-9.902153175980394906e-01,1.395479300964858616e-01,-2.436822762558307431e+00,-1.880401834999549715e+00
-8.579154916100368844e-01,5.137908224710798777e-01,-2.681916667195956894e+00,-1.773757985061541698e+00
-6.286879715179468642e-01,7.776576589146726448e-01,-2.099741449249662217e+00,-1.290078596925384957e+00
-4.695887061113898642e-01,8.828852966793765411e-01,-8.286473824864113435e-01,-7.119667658267812005e-01
-5.069145076390904059e-01,8.619963352271392543e-01,8.419708635933400576e-01,5.239506574666139560e-01
-7.630662672592009033e-01,6.463202548049301610e-01,2.901381988113433508e+00,1.997469238956081750e+00
-9.983942485794581323e-01,5.664736890146898629e-02,4.878723960096957413e+00,1.970625831874351253e+00
-7.398696221756836389e-01,-6.727502821861994775e-01,5.314809641441040178e+00,1.957057641825257210e+00
-1.211659660752712336e-01,-9.926322625549938161e-01,4.355368909370647579e+00,1.862456156772250404e+00
3.827695385536448724e-01,-9.238438614589750131e-01,2.973239209962479368e+00,1.980828099927744779e+00
6.659164325725465128e-01,-7.460263432546152540e-01,1.916742839495561679e+00,1.208984601548051208e+00
7.897837260493586475e-01,-6.133854139671007788e-01,8.956878735702624716e-01,6.095712242702805428e-01
8.057009110787566319e-01,-5.923225826244188363e-01,-1.733038109090129231e-01,7.238567591952261848e-01
7.219565178313367415e-01,-6.919384267121250209e-01,-1.235811602747405535e+00,1.332217006012167637e+00
4.944355701792734759e-01,-8.692142813722613104e-01,-2.319333703323882556e+00,1.911209320137634782e+00
5.138604984468930076e-02,-9.986788642408325201e-01,-3.537415881277010232e+00,1.893495680592133024e+00
-5.773332955567166414e-01,-8.165085828340207241e-01,-4.874853105371629525e+00,-1.536155101384341970e+00
-9.999929022067951534e-01,-3.767696382556012975e-03,-6.900236390937055653e+00,-1.985201775660027090e+00
-4.799551224548535000e-01,8.772930413660799953e-01,-7.041333149767861066e+00,-1.961699560414551069e+00
4.206034112202496900e-01,9.072446034393863989e-01,-5.784386475402046202e+00,-1.930211029258356525e+00
9.348568962357521883e-01,3.550247647143169316e-01,-4.970206941110924426e+00,1.343534912376562751e+00
9.625370850942881473e-01,-2.711500688146530891e-01,-4.050316551160146439e+00,1.961610988546935719e+00
6.357038786299084032e-01,-7.719330143833017521e-01,-4.179764607015596489e+00,1.948287259045826225e+00
-4.078775095529946909e-02,-9.991678334354086033e-01,-5.283516790416893372e+00,1.664156829968113982e+00
-8.259193948737002522e-01,-5.637882165950799385e-01,-6.594183052187410965e+00,-1.875065092718434245e+00
-8.527220309875634952e-01,5.223649470135269812e-01,-7.919978927043527683e+00,-1.978332258683035638e+00
1.000131657381149730e-01,9.949861138121679494e-01,-7.086492501957254220e+00,-1.966444166512468783e+00
-9.999514720057208761e-01,-9.851580258619176828e-03,3.655390281180763683e-03,-6.091761859596755979e-02
-9.999844945046009181e-01,-5.568729691573474395e-03,-4.387405779295688868e-02,-1.076557534420577306e-01
-9.999782547884069617e-01,6.594691071754274145e-03,-9.695454185352161969e-02,-1.427991488034709988e-01
-9.996823328085836513e-01,2.520383840584920765e-02,-1.331580979012908783e-01,-1.432070686925649150e-01
-9.989903308263086146e-01,4.492570439673141541e-02,-1.257237384713957296e-01,-8.932570967228992131e-02
-9.983778539353077575e-01,5.693558440491662542e-02,-5.389906825427362436e-02,2.396363979338561601e-02
