-3.302249888004205047e-05,4.282850567045702432e-03,-4.752944807413764933e-02
6.239716193956468260e-06,1.216342076332774941e-02,-5.308048406056473101e-02
2.959219798233103660e-04,1.860914733409493177e-02,-3.620355604776925862e-02
6.920019822750367311e-04,1.972186599088220776e-02,7.434359429895148752e-03
6.124768910008571154e-04,1.200988000818521001e-02,7.182467021712210520e-02
-3.120884015347380469e-04,-5.765289552978919430e-03,1.379986297593926992e-01
-1.102371454351880331e-03,-3.079066570786549717e-02,1.752818891977989679e-01
3.946159890191314190e-04,-5.508181391264291293e-02,1.488255303806750307e-01
4.513082448227900834e-03,-6.631564599426173490e-02,3.592753215509442155e-02
6.665873365220731372e-03,-5.203025966046728734e-02,-1.557484224435391473e-01
8.726087860754239145e-04,-5.531899644087623358e-03,-3.803524400712793296e-01
-8.672459373846641562e-03,6.943424848691505391e-02,-5.478221517729996437e-01
-2.005049589155150080e-03,1.519852966266738714e-01,-5.266298195490941580e-01
3.337083481803737595e-02,2.006845639189587804e-01,-2.386795823319753929e-01
6.753016968440317402e-02,1.782574707284351190e-01,2.456228509572675467e-01
4.534020570159191799e-02,8.211409515363365941e-02,8.263122143292883637e-01
-4.455444942242758888e-02,-8.052203309205452353e-02,1.407954196032235039e+00
-9.482045030594898893e-02,-3.106817385231881445e-01,1.582859602179641278e+00
5.589004838426270272e-02,-4.866341525563021575e-01,8.428082719574798709e-01
2.934087790700486975e-01,-4.128808566634930566e-01,-2.417252624741168532e-01
3.430638701365619769e-01,-1.874943389538205052e-01,-1.008668576519483828e+00
2.051316796701276868e-01,-4.128652797115051065e-02,-1.292181910427434133e+00
8.387986691512083759e-03,-7.534929620538477479e-04,-1.353449271596230519e+00
-1.897077216816732137e-01,3.490827858057465871e-02,-1.333046776124895860e+00
-3.679551034511950869e-01,1.955307779206701957e-01,-1.566976349346683506e+00
-3.463728711094613555e-01,6.200951840208190902e-01,-2.183647745096363835e+00
2.602150634071239699e-01,8.302350834742606711e-01,-5.642187383562111691e-01
7.238384333523493197e-01,3.155743128794353813e-01,1.054003913029887940e+00
5.734748476522717464e-01,-1.771078986015452994e-01,1.355233179646407216e+00
3.082133999736338392e-01,-3.413509609532002220e-01,7.283870900090763101e-01
1.159167779752603433e-01,-3.580537292614998091e-01,4.830366066093154664e-01
-1.141761173268296403e-02,-3.178336992303760211e-01,3.593308888089454811e-01
-1.106142690861477984e-01,-2.981336484480262561e-01,-1.725169041097562861e-01
-2.586350692057800549e-01,-2.986108307352526303e-01,-6.978931151046241510e-01
-4.991504539970185728e-01,-2.025436899944152991e-01,-1.113202464934931690e+00
-6.989442669098713257e-01,1.836366463996059739e-01,-1.301773811372933132e+00
-4.108132927803993528e-01,8.844300441646326671e-01,-1.967268681824225318e+00
6.278298212078416984e-01,8.548531533305067098e-01,4.320197424075633563e-02
9.229314982794474265e-01,-9.644513091609685507e-02,1.270989535929808234e+00
4.347406335355866736e-01,-6.801410562509462299e-01,5.366357577056177774e-01
-1.366204097712486742e-04,8.410046891068365810e-03,-9.491155108430256171e-02
5.911900560096050583e-06,2.455664359243837219e-02,-1.097984899062506708e-01
1.202147410256038107e-03,3.807134362633343705e-02,-7.662690064518579147e-02
2.851314669588322914e-03,4.022031635663044641e-02,1.720038915229948895e-02
2.351841989975178571e-03,2.287879301739530191e-02,1.609662891312682864e-01
-1.819468494213438703e-03,-1.721852666129797260e-02,3.129767586062791596e-01
-4.411450241493697355e-03,-7.398899340132089608e-02,3.971821811468576602e-01
5.251846591070363779e-03,-1.272622090894406088e-01,3.198327938903176015e-01
2.622026350444006670e-02,-1.451062606540851063e-01,3.462103743780930998e-02
3.233766044614638790e-02,-1.022797198317461909e-01,-4.113645337313143191e-01
-2.834879004693147131e-03,7.628165833128919271e-03,-9.226212003895157832e-01
-4.775007714593093588e-02,1.809119820555616653e-01,-1.287909861633509623e+00
5.498672749778887869e-03,3.575136044754793074e-01,-1.027914969005652823e+00
1.702730798914445787e-01,3.915040615508917909e-01,-1.756053117520552931e-01
2.613073024016486778e-01,2.501393466162774581e-01,7.199396913757367678e-01
