-6.906531967787454818e-05,6.372624838224229087e-03,-7.621729045764599753e-02
4.917662796710686735e-05,2.017609796250085033e-02,-9.656040008636490590e-02
9.232698762581259544e-04,3.222317894266991944e-02,-6.910768728857907828e-02
2.028598236647805031e-03,3.304255042780650242e-02,2.668356125997253803e-02
1.132400563885083145e-03,1.335775177370383815e-02,1.796416002202602946e-01
-2.299001709650472236e-03,-3.012459789560054113e-02,3.363552477433954802e-01
-1.464356834122937379e-03,-8.928279471839892234e-02,4.084197950027469437e-01
1.400438403158521528e-02,-1.408567506040777628e-01,3.054280494096343057e-01
3.823657185729745223e-02,-1.510558597256826951e-01,-1.437222601249921183e-02
3.584997781378895798e-02,-9.110731633318475131e-02,-5.610284612881564215e-01
-2.797049682169117091e-02,6.867537139986112926e-02,-1.405128317992595077e+00
-5.908505046307510611e-02,2.890548486538528361e-01,-1.462558453262952307e+00
7.314109422575809649e-02,4.324811936713253702e-01,-6.863217299805906002e-01
2.545286127192896153e-01,3.626189942292728507e-01,2.890699827846092695e-01
2.805572663213057316e-01,1.791196482844756854e-01,9.326292917231724378e-01
1.188319222290262211e-01,4.176513804424064613e-02,1.579641721919151420e+00
-2.017694869767969745e-01,-8.152236406992807716e-02,2.624752361533028822e+00
-4.235851149384498027e-01,-4.386017112763652692e-01,2.628386786208866788e+00
-1.964945858649513877e-02,-8.423233724476359985e-01,1.066534802767939105e+00
5.749766703300316362e-01,-5.398587063000762631e-01,-1.076243066000107440e+00
5.372641932819695043e-01,-4.078822627426292868e-02,-1.975223464755871294e+00
2.043649497075076815e-01,6.418423415603968785e-02,-2.280460459131399276e+00
-3.022302535650273070e-02,-1.260907495875618345e-02,-1.352487612364078107e+00
-2.578840682499159431e-01,-6.462694906519328431e-02,-1.679596642735639023e+00
-5.383274083724555181e-01,8.914611668876792905e-02,-1.996687913507957823e+00
-5.414502314348587086e-01,6.528020428176090073e-01,-2.105864929973360056e+00
2.630739502031333998e-01,9.612514744973046366e-01,-5.013611087377780606e-01
8.616245114832862262e-01,2.781229378574693323e-01,1.138697970844923191e+00
5.811235790980234794e-01,-3.128480954938123171e-01,1.926325738405859411e+00
1.985513285567462871e-01,-3.243218545454171764e-01,1.917621657991362971e+00
5.176483755936134301e-02,-1.982375596821200348e-01,8.488180665205473652e-01
1.128269191199227084e-02,-1.793487624364732969e-01,-1.609788855521192552e-01
-3.764595801769432537e-02,-2.459569600409668433e-01,-6.288576294400018973e-01
-1.807145597882982013e-01,-3.510917449577583560e-01,-1.191945125660068827e+00
-4.501679339801867852e-01,-3.194026509411539427e-01,-1.024720707037940493e+00
-7.355245165575190480e-01,2.902182916999229700e-02,-1.364120276187009040e+00
-5.834200052746882914e-01,7.591078655042297063e-01,-1.585982992945862868e+00
3.989246303550432193e-01,9.636585622819816566e-01,-9.051095870661551857e-02
9.024877118060945502e-01,1.413711074974611792e-01,1.337470941965826832e+00
5.027447232624193685e-01,-3.719587184453068129e-01,2.296605167183997320e+00
